PDS,ANZ_S,RTS_E28010.0,RTS_E28010.1,RTS_E28010.3,RTS_E28010.3.MW_A_PR,RTS_E28010.3.MW_M_PR,RTS_E28010.3.MW_A_PW,RTS_E28010.3.MW_M_PW,RTS_E28010.4,RTS_E28010.4.MW_A_PR,RTS_E28010.4.MW_M_PR,RTS_E28010.4.MW_A_PW,RTS_E28010.4.MW_M_PW,RTS_E28010.9,RTS_E28020.0,RTS_E28020.1,RTS_E28020.3,RTS_E28020.3.MW_A_PR,RTS_E28020.3.MW_M_PR,RTS_E28020.3.MW_A_PW,RTS_E28020.3.MW_M_PW,RTS_E28020.4,RTS_E28020.4.MW_A_PR,RTS_E28020.4.MW_M_PR,RTS_E28020.4.MW_A_PW,RTS_E28020.4.MW_M_PW,RTS_E28020.9,RTS_E28030.0,RTS_E28030.1,RTS_E28030.3,RTS_E28030.3.MW_A_PR,RTS_E28030.3.MW_M_PR,RTS_E28030.3.MW_A_PW,RTS_E28030.3.MW_M_PW,RTS_E28030.4,RTS_E28030.4.MW_A_PR,RTS_E28030.4.MW_M_PR,RTS_E28030.4.MW_A_PW,RTS_E28030.4.MW_M_PW,RTS_E28030.9,RTS_E28040.0,RTS_E28040.1,RTS_E28040.3,RTS_E28040.3.MW_A_PR,RTS_E28040.3.MW_M_PR,RTS_E28040.3.MW_A_PW,RTS_E28040.3.MW_M_PW,RTS_E28040.4,RTS_E28040.4.MW_A_PR,RTS_E28040.4.MW_M_PR,RTS_E28040.4.MW_A_PW,RTS_E28040.4.MW_M_PW,RTS_E28040.9,RTS_E28050.0,RTS_E28050.1,RTS_E28050.3,RTS_E28050.3.MW_A_PR,RTS_E28050.3.MW_M_PR,RTS_E28050.3.MW_A_PW,RTS_E28050.3.MW_M_PW,RTS_E28050.4,RTS_E28050.4.MW_A_PR,RTS_E28050.4.MW_M_PR,RTS_E28050.4.MW_A_PW,RTS_E28050.4.MW_M_PW,RTS_E28050.9,RTS_E28060.0,RTS_E28060.1,RTS_E28060.3,RTS_E28060.3.MW_A_PR,RTS_E28060.3.MW_M_PR,RTS_E28060.3.MW_A_PW,RTS_E28060.3.MW_M_PW,RTS_E28060.4,RTS_E28060.4.MW_A_PR,RTS_E28060.4.MW_M_PR,RTS_E28060.4.MW_A_PW,RTS_E28060.4.MW_M_PW,RTS_E28060.9,RTS_E28070.0,RTS_E28070.1,RTS_E28070.3,RTS_E28070.3.MW_A_PR,RTS_E28070.3.MW_M_PR,RTS_E28070.3.MW_A_PW,RTS_E28070.3.MW_M_PW,RTS_E28070.4,RTS_E28070.4.MW_A_PR,RTS_E28070.4.MW_M_PR,RTS_E28070.4.MW_A_PW,RTS_E28070.4.MW_M_PW,RTS_E28070.9,RTS_E28080.0,RTS_E28080.1,RTS_E28080.3,RTS_E28080.3.MW_A_PR,RTS_E28080.3.MW_M_PR,RTS_E28080.3.MW_A_PW,RTS_E28080.3.MW_M_PW,RTS_E28080.4,RTS_E28080.4.MW_A_PR,RTS_E28080.4.MW_M_PR,RTS_E28080.4.MW_A_PW,RTS_E28080.4.MW_M_PW,RTS_E28080.9,RTS_E28090.0,RTS_E28090.1,RTS_E28090.3,RTS_E28090.3.MW_A_PR,RTS_E28090.3.MW_M_PR,RTS_E28090.3.MW_A_PW,RTS_E28090.3.MW_M_PW,RTS_E28090.4,RTS_E28090.4.MW_A_PR,RTS_E28090.4.MW_M_PR,RTS_E28090.4.MW_A_PW,RTS_E28090.4.MW_M_PW,RTS_E28090.9,RTS_E28100.0,RTS_E28100.1,RTS_E28100.3,RTS_E28100.3.MW_A_PR,RTS_E28100.3.MW_M_PR,RTS_E28100.3.MW_A_PW,RTS_E28100.3.MW_M_PW,RTS_E28100.4,RTS_E28100.4.MW_A_PR,RTS_E28100.4.MW_M_PR,RTS_E28100.4.MW_A_PW,RTS_E28100.4.MW_M_PW,RTS_E28100.9,RTS_E28110.0,RTS_E28110.1,RTS_E28110.3,RTS_E28110.3.MW_A_PR,RTS_E28110.3.MW_M_PR,RTS_E28110.3.MW_A_PW,RTS_E28110.3.MW_M_PW,RTS_E28110.4,RTS_E28110.4.MW_A_PR,RTS_E28110.4.MW_M_PR,RTS_E28110.4.MW_A_PW,RTS_E28110.4.MW_M_PW,RTS_E28110.9,RTS_E28120.0,RTS_E28120.1,RTS_E28120.3,RTS_E28120.3.MW_A_PR,RTS_E28120.3.MW_M_PR,RTS_E28120.3.MW_A_PW,RTS_E28120.3.MW_M_PW,RTS_E28120.4,RTS_E28120.4.MW_A_PR,RTS_E28120.4.MW_M_PR,RTS_E28120.4.MW_A_PW,RTS_E28120.4.MW_M_PW,RTS_E28120.9,RTS_E28130.0,RTS_E28130.1,RTS_E28130.3,RTS_E28130.3.MW_A_PR,RTS_E28130.3.MW_M_PR,RTS_E28130.3.MW_A_PW,RTS_E28130.3.MW_M_PW,RTS_E28130.4,RTS_E28130.4.MW_A_PR,RTS_E28130.4.MW_M_PR,RTS_E28130.4.MW_A_PW,RTS_E28130.4.MW_M_PW,RTS_E28130.9,RTS_E28140.0,RTS_E28140.1,RTS_E28140.3,RTS_E28140.3.MW_A_PR,RTS_E28140.3.MW_M_PR,RTS_E28140.3.MW_A_PW,RTS_E28140.3.MW_M_PW,RTS_E28140.4,RTS_E28140.4.MW_A_PR,RTS_E28140.4.MW_M_PR,RTS_E28140.4.MW_A_PW,RTS_E28140.4.MW_M_PW,RTS_E28140.9
1650228,273,,,,,,,,273,"48,120879","1549,450549","14,179506","456,529293",,,32,37,"9,162162","183,243243","2,221635","44,843818",204,"10,691176","257,720588","3,230177","75,016387",,5,63,46,"5,043478","153,26087","1,597471","48,53281",159,"15,81761","530,377358","4,315476","144,28306",,,101,87,"11,172414","345,517241","3,148272","97,533873",85,"15,376471","511,058824","4,58359","152,3695",,126,142,2,"32,5",1110,"7,064815","246,944445",3,"43,333333",1420,"11,522222","376,777778",,197,24,22,"5,590909","167,727273","1,643179","49,295365",30,"11,933333",369,"3,159625","98,043462",,3,,39,1,60,",290464","17,427828",231,"2,52381","151,428571",",781773","46,906399",,1,18,87,"2,931034","133,965517",",891091","40,634281",167,"4,125749","202,814371","1,27699","62,767873",,43,29,10,"2,9",90,",804062","25,171866",191,"3,204188","177,643979",",970986","53,650392",,7,115,19,"4,105263",180,"1,166065","50,138352",132,"5,94697","298,409091","1,842879","92,559696",,102,30,45,"2,644444","158,666667",",748449","44,90697",96,"3,697917","221,875","1,14311","68,586571",,207,16,14,3,180,",978791","58,727451",36,"4,888889","293,333333","1,411126","84,667547",,5,,1,1,30,",205882","6,176471",267,"3,089888","145,224719",",929785","44,137631",,40,,,,,,,233,"1,051502","31,93133",",326136","9,877347",
1650229,38,,,,,,,,38,"45,5","1389,078947","10,21338","310,805982",,,38,,,,,,,,,,,,,,,,,,,38,"21,157895","952,105263","4,706938","211,812221",,1,31,3,"8,666667",390,"2,131111","95,9",3,"13,333333",600,"3,525926","158,666667",,24,13,1,18,810,"4,666667",210,,,,,,,,,,,,,,38,"42,289474","1351,184211","9,627211","307,035456",,38,,,,,,,,,,,,,,,,,,,,38,"21,736842","568,421053","4,907496","128,090941",,2,6,3,2,90,",406319","18,284344",27,"3,592593","161,666667",",882438","39,709708",,38,,,,,,,,,,,,,38,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,38,"22,368421","755,921053","5,093417","172,468378",,38,,,,,,,,,,,,
1650230,111,,,,,,,,111,"79,189189","2368,468468","18,351108","549,106787",,,1,,,,,,110,"39,281818","592,772727","9,103092","137,605021",,1,1,,,,,,109,"29,293578","1138,623853","6,711862","261,391272",,2,11,16,13,"443,4375","2,975209","101,292385",82,"25,207317","930,731707","5,963546","220,144963",,72,35,4,"28,25","997,5","6,276667","226,921528",,,,,,,37,36,13,"8,384615",255,"1,753868","53,244243",25,"12,08","361,2","2,69364","80,501525",,111,,,,,,,,,,,,,4,13,18,"3,888889","119,166667",",914484","29,039648",76,"7,197368","313,618421","1,662798","73,473331",,40,40,3,"2,666667",90,",595083","19,408046",28,"2,464286","173,571429",",559721","39,449984",,61,26,13,"4,230769","243,461538",",871294","49,883302",11,6,"347,727273","1,36887","79,08964",,26,56,21,"4,952381","221,428571","1,101095","49,245719",8,"6,875","309,375","1,566246","70,481047",,97,10,3,3,180,",631808","37,908497",1,4,240,",7",42,,15,2,19,"1,842105",30,",430521","7,060451",75,"5,48","92,4","1,303126","21,989189",,34,,,,,,,77,"1,285714","19,285714",",309633","4,644495",
1784932,122,,1,,,,,,121,"65,446281","2120,619835","15,726366","509,850324",,34,17,14,"6,785714","197,142857","1,525456","44,475885",57,"14,754386","495,789474","3,686492","125,754123",,,,,,,,,122,"34,590164","1422,172131","8,132921","333,438529",,3,9,20,"13,1","447,75","2,971626","101,084503",90,"23,266667","862,666667","5,558661","206,618493",,72,38,2,22,915,"5,159412","215,064706",10,"29,7","1207,5","7,959","323,1",,31,26,17,"7,764706","231,176471","1,625688","48,427499",48,"9,916667","293,4375","2,44199","72,166437",,68,,12,1,60,",296654","17,799243",42,"2,714286","162,857143",",707688","42,461254",,1,23,6,"2,5",130,",568134","29,840677",92,"6,184783","326,413043","1,566308","82,601676",,21,32,3,"2,333333",90,",588889","23,5",66,"2,393939","184,090909",",615216","47,516301",,2,52,10,"4,2",210,"1,011725","51,380676",58,"7,706897",420,"1,802717","98,084492",,13,40,20,"4,85","215,25","1,118708","49,841866",49,"6,306122","281,632653","1,648275","73,386656",,90,18,6,3,180,",813713","48,822786",8,"4,125","247,5",",947225","56,833505",,6,4,6,2,30,",529663","7,944948",106,"4,207547","108,254717","1,012387","26,718541",,52,,,,,,,70,"1,085714","17,571429",",284713","4,561026",
1784933,32,,,,,,,,32,"87,4375","2718,75","16,911945","527,244543",,25,7,,,,,,,,,,,,,8,1,7,240,"1,361111","46,666667",23,"29,086957","907,173913","5,523459","172,850004",,,2,1,18,660,"3,15","115,5",29,"37,103448","1244,482759","7,039006","237,053336",,15,16,1,38,1140,"7,823529","234,705882",,,,,,,18,6,1,16,235,"3,294118","48,382353",7,"18,714286","383,571429","3,712755","75,994345",,29,3,,,,,,,,,,,,,2,2,6,135,"1,361112","30,625",28,"8,75","203,928571","1,679885","39,383455",,2,14,2,3,90,",58871","17,661291",14,"4,357143","212,142857",",883062","42,632065",,7,25,,,,,,,,,,,,,10,16,"8,4375","263,75","1,634224","51,175009",6,"11,833333",365,"2,38857","73,839576",,23,9,,,,,,,,,,,,2,,,,,,,30,"4,6","173,5",",923245","35,171507",,1,,4,1,10,",16939","1,693892",27,"2,888889","46,111111",",58187","9,336628",
1784934,145,,1,8,22,"648,75","5,246551","154,789562",136,"44,205882","1405,147059","10,369515","331,390121",,14,54,27,"5,888889","182,222222","1,419724","43,21103",50,"10,28","445,2","2,300815","95,517591",,32,29,46,"8,021739","233,043478","1,866521","54,191309",38,"10,815789","320,526316","2,421795","71,682621",,10,40,40,"8,85","427,25","2,074557","99,944414",55,"13,418182","687,363636","2,938069","150,198578",,57,75,4,35,"1253,75","7,608196","272,266055",9,"38,222222","1499,444444","8,738733","346,638738",,14,6,6,8,"193,333333","2,098272","50,849383",119,"22,336134","594,07563","5,110519","135,926928",,22,,,,,,,123,"1,00813","90,731707",",237111","21,340004",,1,11,20,"3,05","131,75",",764033","32,639623",113,"19,327434","319,60177","4,540501","75,947265",,37,60,11,"2,181818",90,",514667","21,231646",37,"10,054054","358,378378","2,35695","83,938465",,81,7,23,"4,043478","239,347826",",798196","47,335001",34,"4,470588","256,911765","1,144847","66,036781",,59,10,17,"4,882353","232,058824","1,06071","50,603459",59,"7,389831","421,271186","1,836671","104,305658",,113,4,9,3,180,",779626","46,77758",19,"4,210526","252,631579",",979434","58,766055",,,1,,,,,,144,"6,444444","150,104167","1,509044","35,354144",,2,,,,,,,143,"1,811189","47,692308",",427374","11,221402",
1784935,58,,,1,28,855,"5,764706","176,029412",57,"60,438596","2027,631579","14,564086","489,977813",,4,3,7,"13,285714","175,714286","3,165715","43,827673",44,"11,181818","304,431818","2,662593","71,855408",,,2,8,"7,625","245,625","1,712489","54,901912",48,"12,416667","496,875","2,96429","119,069458",,1,7,9,"10,111111","441,666667","2,400183","105,629155",41,"14,04878","634,390244","3,399365","153,281092",,27,16,6,"22,333333",1160,"5,188333","266,69434",9,"29,111111","1523,333333","6,304994","327,36133",,16,12,15,"15,133333",199,"3,690059","49,468931",15,"22,866667",424,"5,128531","94,155385",,8,,1,1,60,",259259","15,555556",49,2,120,",489593","29,375562",,,4,3,"4,666667","123,333333","1,108569","29,202978",51,"7,529412","255,588235","1,806427","61,955746",,22,5,7,"1,428571",90,",324619","21,27451",24,"3,875","202,5",",953616","49,633676",,1,7,14,"3,5","205,714286",",807276","47,487331",36,"4,833333","282,916667","1,182179","69,292897",,18,9,4,"4,25","191,25","1,101852","49,583334",27,"9,703704","417,222222","2,302534","99,224286",,51,,,,,,,7,3,270,",78768","70,891198",,,,,,,,,58,"1,603448",75,",392441","18,436285",,18,,,,,,,40,"1,15","39,75",",280845","9,683845",
1784936,216,,2,12,"19,333333","525,833333","5,472636","147,819002",202,"39,148515","1452,227723","10,137386","376,645015",,4,12,14,4,"165,357143","1,020048","42,513198",186,"7,069892","297,311828","1,880013","79,123923",,14,13,26,"6,730769","203,076923","1,672159","50,423168",163,"10,705521","410,797546","2,888365","112,505783",,4,11,30,"9,433333","423,5","2,298364","102,156096",171,"16,274854","731,315789","4,447455","198,647748",,133,82,1,26,780,"9,1",273,,,,,,,1,29,35,"8,314286","180,857143","2,269049","49,104548",151,"13,89404","347,781457","3,67992","91,900634",,11,9,17,1,60,",259833","15,590017",179,2,105,",566724","29,752994",,7,11,9,2,"106,666667",",552072","29,567087",189,"4,15873","208,333333","1,171668","58,823863",,5,32,29,2,"93,103448",",534008","24,901197",150,"3,413333","168,5",",964937","47,42298",,36,45,16,"3,8125","216,5625",",884145","50,127858",119,"5,621849","327,10084","1,596277","93,371282",,20,22,59,"6,644068","199,322034","1,7163","51,488997",115,"7,791304","233,73913","2,151228","64,536848",,140,10,21,3,180,",951634","57,098039",45,"4,911111","294,666667","1,253841","75,230476",,,,,,,,,216,"9,166667","210,486111","2,47679","57,568189",,2,,,,,,,214,"1,042056","23,831776",",290731","6,671614",
1784937,34,1,,,,,,,33,"61,454545","1809,090909","15,669345","460,625765",,12,2,1,5,150,"1,296296","38,888889",19,"10,947368","328,421053","2,681122","80,433663",,1,8,1,6,135,"2,470588","55,588235",24,"27,583333","900,625","6,632512","218,860194",,1,2,10,"11,5",375,"2,920033","95,113183",21,"18,047619","621,428571","4,609895","159,5216",,14,13,4,"38,5","1087,5","8,541477","247,056452",3,"43,333333",1480,"11,234568","383,703704",,14,3,,,,,,17,"15,941176","427,352941","3,883197","104,250557",,2,,1,1,60,",259259","15,555556",31,1,90,",266739","24,006563",,,1,2,"5,5","127,5","1,80719","42,205883",31,9,"299,032258","2,29712","77,070562",,1,1,6,2,90,",539845","24,293002",26,"3,538462",195,",936839","51,220392",,1,2,2,"4,5",255,",98683","55,009756",29,"5,965517","326,896552","1,495248","82,276322",,3,6,5,"3,6",216,",792575","47,554472",20,"6,85",411,"1,789751","107,385033",,32,,,,,,,2,3,240,",777778","62,222222",,,,2,"1,5",30,",47963","9,138889",32,"1,21875","52,5",",321882","13,943571",,8,,,,,,,26,"1,038462","22,692308",",267298","5,810492",
1784938,160,,,,,,,,160,"57,36875","2158,5625","14,163031","533,109817",,,3,9,6,"181,111111","1,467367","44,352185",148,"19,189189","391,081081","4,699783","96,490702",,1,16,53,"7,528302","225,849057","1,703411","51,10232",90,"11,7","352,666667","2,934422","88,397885",,2,27,9,"15,555556","466,666667","3,444058","103,32175",122,"21,081967","629,631148","5,076266","151,561059",,104,34,8,"23,375","1012,5","6,224037","272,115411",14,"39,5","1622,142857","7,810198","322,246529",,12,29,14,"6,428571","192,142857","1,706827","51,082855",105,"14,27619","408,142857","3,391965","97,507686",,6,,19,1,60,",263396","15,80374",135,2,120,",514755","30,885296",,,6,3,"4,333333",125,"1,301032","39,53483",151,"6,503311","231,059603","1,673554","59,39473",,1,13,3,3,90,",761765","22,852941",143,"4,356643","137,727273","1,123973","35,435766",,4,7,41,"3,560976","212,926829",",824552","49,322455",108,"4,314815","259,166667","1,123641","67,461766",,1,41,22,"8,454545","253,636364","1,663161","49,89482",96,"9,5625","286,875","2,584281","77,528411",,143,,3,"2,333333",160,",714685","49,562937",14,"3,5","252,857143",",872839","63,324064",,,,1,2,30,",411765","6,176471",159,"4,90566","142,830189","1,231052","35,79867",,,,,,,,,160,"1,15","33,1875",",296658","8,573578",
1784939,47,,1,1,26,975,"4,439024","166,463415",45,"37,155556","1616,111111","9,722257","422,064249",,6,3,,,,,,38,"16,552632","944,605263","4,145932","237,172356",,4,14,5,6,180,"1,611722","48,351651",24,14,"478,125","3,446188","118,609116",,5,14,9,8,"366,666667","2,090041","94,910233",19,"15,473684","777,631579","3,887325","195,681809",,32,7,2,"23,5",930,"6,092593","241,111111",6,"40,5",1620,"8,679255","347,718257",,11,6,19,9,"184,736842","2,278624","46,800556",11,10,"298,181818","2,748369","83,411526",,22,,,,,,,25,1,90,",265852","23,926724",,,5,6,"3,833333",120,"1,053025","33,340741",36,"5,694444",210,"1,453625","54,138057",,19,9,3,2,90,",58566","26,354701",16,3,"189,375",",805795","51,395663",,7,23,6,4,215,"1,01016","53,968219",11,"7,181818","383,181818","1,960494","104,819717",,28,2,2,4,240,",90524","54,314382",15,5,300,"1,363075","81,784492",,43,4,,,,,,,,,,,,2,,10,1,30,",283605","8,508134",35,"4,714286","315,428571","1,254833","84,283821",,33,,,,,,,14,1,30,",277066","8,311982",
1784940,294,,,14,"22,142857","655,714286","5,114155","151,497461",280,"42,267857","1292,607143","10,035706","306,686897",,141,47,39,"8,717949","169,615385","2,161641","42,098695",67,"12,313433","307,61194","2,947289","72,632155",,,28,14,"7,285714","206,428571","1,867762","52,078485",252,"19,388889","611,309524","4,672436","146,396695",,80,63,12,"11,583333",390,"2,966027","102,058306",139,"32,726619","1051,942446","7,220704","232,173246",,152,104,16,"31,875","1185,9375","6,903418","256,295355",22,"39,954545","1511,590909","9,369052","353,666751",,218,30,28,"7,892857","215,714286","1,853003","50,365375",18,"11,277778","314,444444","2,640411","74,193416",,69,33,1,1,60,",28","16,8",191,"2,005236","90,549738",",50736","22,895869",,52,219,5,"2,2",117,",518139","28,261788",18,"3,666667",365,",961456","95,681597",,14,126,10,"2,2","92,5",",583178","24,485218",144,"3,027778","210,729167",",753833","52,168874",,46,184,33,"6,060606","216,363636","1,375351","48,580806",31,"8,354839","386,129032","2,056454","92,960094",,195,67,32,"7,21875","216,5625","1,575269","47,258074",,,,,,,264,30,,,,,,,,,,,,41,29,55,"1,072727",30,",289254","8,136147",169,"3,08284","140,946746",",732634","33,277071",,260,,,,,,,34,"1,352941","35,294118",",375401","10,085421",
1784941,180,,,4,"17,25","517,5","5,515741","165,472222",176,"37,102273","1165,454545","9,125558","286,284136",,40,9,10,"5,4",162,"1,462266","43,867974",121,"9,256198","280,661157","2,169847","65,892505",,6,8,4,"6,25","202,5","1,613698","52,299837",162,"7,32716","359,074074","1,808673","90,874508",,9,23,18,"12,388889","373,333333","3,534031","106,604275",130,"19,984615","600,692308","4,649083","139,758589",,97,58,5,"32,4",1176,"7,106045","276,759013",20,"39,05",1548,"8,358545","329,788734",,33,26,14,"11,714286","242,5","2,795872","55,262556",107,"16,271028","308,271028","3,995847","75,701456",,25,,40,1,60,",307529","18,451757",115,"2,008696","120,521739",",517737","31,06423",,6,7,10,"2,1",122,",633136","36,588172",157,"2,643312","172,038217",",710481","46,440147",,20,60,18,2,90,",622761","28,024223",82,"3,02439","156,585366",",759901","39,784657",,14,17,37,"3,459459","184,864865",",869836","47,085248",112,"4,803571","265,714286","1,153522","63,979991",,96,16,13,"4,846154","218,076923","1,143166","51,442468",55,"6,072727","273,272727","1,483066","66,737946",,152,8,20,3,180,",820883","49,252948",,,,,,,24,,10,1,30,",304315","9,129453",146,"1,664384","78,59589",",426447","20,519632",,14,,,,,,,166,"1,024096","15,421687",",28103","4,236528",
1784942,156,,1,2,30,1035,"5,057143","172,714286",153,"59,084967","1997,843137","12,08255","406,653743",,,12,18,"8,277778","185,277778","1,930995","41,999555",126,"18,039683","524,880952","3,764418","107,461575",,,11,9,"4,333333","226,666667","1,000157","51,704793",136,"10,389706","583,676471","2,152498","120,084037",,5,13,18,"16,166667","541,666667","3,111195","104,732406",120,"20,758333","689,75","4,519699","151,208395",,57,41,19,"27,526316","1262,368421","5,426062","243,367714",39,"46,230769","2186,923077","8,585348","408,204065",,27,12,9,"8,888889","261,666667","1,697614","50,095094",108,"23,046296","710,555556","4,712283","146,520738",,6,,4,1,60,",230035","13,802124",146,"3,143836","188,630137",",707615","42,45687",,3,5,11,"2,909091","128,181818",",878637","39,022611",137,"5,540146","285,620438","1,228614","63,402254",,15,13,,,,,,128,"2,265625","218,398438",",499762","47,967001",,2,,7,"5,857143","306,428571",",9595","51,364457",147,"11,278912","645,986395","2,317188","133,26761",,75,19,11,"4,454545","267,272727",",800504","48,030249",51,"7,058824","423,235294","1,410051","84,526817",,36,90,6,"2,166667",140,",555939","35,408364",24,"3,083333","214,375",",675125","47,111032",,,8,5,"1,6",30,",442723","8,39085",143,"3,895105","135,734266",",818994","28,706005",,24,,,,,,,132,"1,886364","28,75",",42336","6,466278",
1784943,96,,1,2,27,825,"4,652308","142,678846",93,"58,021505","1838,602151","11,556779","367,764207",,23,56,11,2,120,",65886","39,531583",6,"7,833333",440,"1,329985","74,370795",,,27,6,"6,166667","247,5","1,248339","50,02273",63,"20,952381","801,428571","3,7756","145,672853",,1,26,21,"13,333333","520,952381","2,660279","101,748099",48,"25,166667","1056,25","4,797704","201,184235",,40,41,7,"31,428571","1493,571429","5,298405","250,706254",8,43,"2122,5","7,003716","353,419923",,12,25,15,"8,933333",264,"1,696692","49,941812",44,"17,681818","529,204545","3,334218","98,912007",,47,,46,1,60,",217181","13,030835",3,2,120,",342536","20,552188",,1,14,16,"3,0625","117,1875",",769938","29,220357",65,"5,015385","224,769231","1,082132","48,231846",,6,44,7,2,"98,571429",",517206","25,360353",39,"3,589744",315,",674736","57,124128",,41,20,13,"5,153846","263,076923",",937383","47,230043",22,"6,090909","351,818182","1,345691","76,63156",,37,12,8,"4,5",270,",808026","48,481573",39,"6,282051","376,923077","1,312287","78,73721",,80,1,15,3,180,",598677","35,920636",,,,,,,96,,,,,,,,,,,,,36,,,,,,,60,1,"59,5",",210907","12,52481",
1784944,27,,,,,,,,27,"37,925926","1401,666667","8,776917","325,697998",,1,7,6,6,230,"1,078586","42,362393",13,"6,615385",285,"1,568214","66,579649",,,5,6,"7,166667",225,"1,604314","50,306949",16,"13,25","450,9375","2,792945","95,400806",,,11,5,"4,6",276,"1,411014","84,66087",11,"16,545455","902,727273","3,491203","192,312765",,10,17,,,,,,,,,,,,1,3,4,"7,25","192,5","1,875743","50,237798",19,"12,210526","366,315789","2,795306","83,859183",,,3,5,1,60,",254632","15,277933",19,2,105,",478612","25,127101",,,,1,5,130,"1,590909","41,363636",26,"10,961538","340,769231","2,645459","83,152877",,2,7,2,2,90,",609849","27,443182",16,"2,875","174,375",",771213","46,962576",,,3,4,7,210,"1,651242","49,537267",20,"11,75",372,"2,844226","89,406888",,7,3,7,"3,857143","231,428571",",882925","52,975512",10,"5,9",354,"1,359967","81,598001",,24,,,,,,,3,"5,333333",320,"1,838889","110,333333",,5,,,,,,,22,"1,409091","69,545455",",327087","16,241914",,1,,,,,,,26,"1,384615","33,846154",",334955","8,27853",
1784945,83,,,1,15,450,"5,526316","165,789474",82,"58,097561","1675,365854","13,740919","396,795727",,3,35,18,"6,277778",200,"1,323309","41,317358",27,"11,407407","304,62963","2,947208","80,859498",,2,28,9,"5,888889","196,666667","1,347342","46,595854",44,"19,568182","723,522727","4,30478","158,620159",,1,8,17,"10,352941","379,411765","2,730321","101,881677",57,"20,684211","711,315789","4,821898","166,882316",,51,30,2,25,945,"5,8625","223,125",,,,,,,40,8,8,"8,375","219,375","2,052675","52,72749",27,"19,407407","444,444444","4,187216","95,009835",,29,1,,,,,,53,"2,169811","108,490566",",541049","27,052418",,1,2,3,"3,333333","136,666667","1,0641","44,427713",77,"5,61039","238,116883","1,355758","57,223351",,17,31,8,2,90,",541757","24,379065",27,"3,555556","262,222222",",855895","61,047355",,2,60,14,"4,071429","182,142857","1,088815","48,944786",7,6,"257,142857","1,715018","73,409854",,32,1,,,,,,50,"6,84","410,4","1,586051","95,163036",,77,3,1,3,180,",512195","30,731707",2,4,225,",859982","49,037941",,,1,5,"4,2",33,",971369","7,97902",77,"5,090909","151,428571","1,279234","38,310125",,75,,,,,,,8,"1,375","31,875",",300283","6,580122",
1784946,67,,,1,11,320,"4,529412","131,764706",66,"57,575758","1744,242424","12,983977","395,807089",,26,27,5,"5,6",158,"1,426266","40,91246",9,"14,444444","606,111111","2,99888","122,37408",,,1,1,11,360,"1,604167","52,5",65,"27,169231","1055,538462","6,172072","244,120588",,3,28,9,"12,222222","386,666667","3,215761","101,810521",27,"25,111111","778,888889","5,718763","177,770373",,32,25,2,38,1650,"5,680705","245,564516",8,"44,25",2040,"9,194815","421,559824",,16,7,9,"8,555556",250,"1,744989","50,683007",35,"24,628571","551,285714","5,21746","119,142034",,11,1,46,1,60,",254543","15,272605",9,2,120,",390734","23,44405",,,28,24,"4,666667","119,375","1,044414","26,775883",15,"5,933333",182,"1,359689","41,44926",,3,42,5,3,95,",839085","26,571024",17,"3,941176","167,647059",",966864","41,045375",,55,10,2,2,120,",7",42,,,,,,,29,29,9,"6,555556","196,666667","1,587759","47,632771",,,,,,,48,3,3,3,150,",781689","39,08444",13,"4,923077","246,153846","1,222533","61,126645",,,4,6,2,30,",547006","8,205094",57,"5,105263",115,"1,224427","27,339189",,,,,,,,,67,"5,432836","95,970149","1,298778","23,008866",
1784947,39,,,2,16,630,"4,148148","163,333334",37,"39,135135","1733,513514","8,619958","381,5981",,8,29,,,,,,2,12,"772,5","2,04878","131,890244",,2,8,5,"7,6",276,"1,299496","49,793035",24,"10,708333","572,916667","2,384061","127,690048",,3,29,7,"6,285714",285,"2,004043","90,834108",,,,,,,25,14,,,,,,,,,,,,17,8,4,9,240,"1,991917","51,979715",10,18,523,"3,613799","104,59327",,39,,,,,,,,,,,,,,,,,,,,39,"9,846154","212,307692","2,261205","49,375949",,2,1,20,"2,4","95,25",",570708","22,66038",16,"3,6875","141,5625",",828952","31,979984",,33,4,1,4,180,"1,037037","46,666667",1,4,180,"1,555556",70,,16,8,14,"4,928571","221,785714","1,035602","46,602075",1,7,345,"1,633333","80,5",,33,6,,,,,,,,,,,,15,,12,1,30,",235289","7,058675",12,"2,833333","86,25",",594318","18,042959",,36,,,,,,,3,1,"26,666667",",226664","5,951144",
